4.740608000,192.168.1.12,192.168.1.10,212,74\,74
4.745278000,192.168.1.12,192.168.1.10,443,384
4.745280000,192.168.1.10,192.168.1.12,60,
4.745804000,192.168.1.12,192.168.1.10,83,24
4.746017000,192.168.1.10,192.168.1.12,60,
4.746480000,192.168.1.12,192.168.1.10,60,
4.746482000,192.168.1.10,192.168.1.12,60,
4.746712000,192.168.1.12,192.168.1.10,60,
4.747976000,192.168.1.10,192.168.1.12,66,
4.748822000,192.168.1.12,192.168.1.10,60,
4.748975000,192.168.1.10,192.168.1.12,60,
4.749729000,192.168.1.10,192.168.1.12,1514,
4.749731000,192.168.1.10,192.168.1.12,92,1493
4.751059000,192.168.1.12,192.168.1.10,60,
4.755518000,192.168.1.12,192.168.1.10,153,88\,1
4.755965000,192.168.1.10,192.168.1.12,577,1\,512
4.890252000,192.168.1.12,192.168.1.10,60,
5.057389000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
5.058556000,192.168.1.10,192.168.1.12,128,69
5.058735000,192.168.1.10,192.168.1.12,301,242
5.058738000,192.168.1.10,192.168.1.12,188,129
5.060737000,192.168.1.12,192.168.1.10,60,
5.062948000,192.168.1.12,192.168.1.10,212,74\,74
5.068068000,192.168.1.12,192.168.1.10,443,384
5.068212000,192.168.1.10,192.168.1.12,60,
5.068552000,192.168.1.12,192.168.1.10,83,24
5.068816000,192.168.1.10,192.168.1.12,60,
5.069177000,192.168.1.12,192.168.1.10,60,
5.069204000,192.168.1.10,192.168.1.12,60,
5.069716000,192.168.1.12,192.168.1.10,60,
5.070743000,192.168.1.10,192.168.1.12,66,
5.071023000,192.168.1.12,192.168.1.10,60,
5.071249000,192.168.1.10,192.168.1.12,60,
5.086385000,192.168.1.10,192.168.1.12,1514,
5.086387000,192.168.1.10,192.168.1.12,92,1493
5.086864000,192.168.1.12,192.168.1.10,60,
5.089749000,192.168.1.12,192.168.1.10,153,88\,1
5.090278000,192.168.1.10,192.168.1.12,577,1\,512
5.291193000,192.168.1.12,192.168.1.10,60,
5.391716000,192.168.1.12,192.168.1.10,946,155\,23\,525\,95\,69
5.392893000,192.168.1.10,192.168.1.12,128,69
5.393048000,192.168.1.10,192.168.1.12,301,242
5.393050000,192.168.1.10,192.168.1.12,188,129
5.395043000,192.168.1.12,192.168.1.10,60,
5.397500000,192.168.1.12,192.168.1.10,212,74\,74
5.402501000,192.168.1.12,192.168.1.10,443,384
5.402667000,192.168.1.10,192.168.1.12,60,
5.402987000,192.168.1.12,192.168.1.10,83,24
5.403302000,192.168.1.10,192.168.1.12,60,
5.403674000,192.168.1.12,192.168.1.10,60,
5.403834000,192.168.1.10,192.168.1.12,60,
5.404007000,192.168.1.12,192.168.1.10,60,
5.405198000,192.168.1.10,192.168.1.12,66,
5.406112000,192.168.1.12,192.168.1.10,60,
5.406273000,192.168.1.10,192.168.1.12,60,
5.406983000,192.168.1.10,192.168.1.12,1514,
5.406985000,192.168.1.10,192.168.1.12,92,1493
5.408541000,192.168.1.12,192.168.1.10,60,
5.412856000,192.168.1.12,192.168.1.10,153,88\,1
5.413421000,192.168.1.10,192.168.1.12,577,1\,512
5.590755000,192.168.1.12,192.168.1.10,60,
